cases/pglib-opf/pglib_opf_case10000_tamu.m
ipopt
ACT
[warn | PowerModels]: no active generators found at bus 20428, updating to bus type from 2 to 1
  39  1.5104023e+06 1.03e+02 1.87e+04  -1.0 4.66e+02    -  2.86e-03 1.59e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  40  1.5117061e+06 1.03e+02 5.23e+04  -1.0 4.32e+02    -  2.25e-03 2.26e-03h  1
  41  1.5124494e+06 1.02e+02 3.96e+04  -1.0 9.35e+02    -  2.28e-03 1.47e-03h  1
  42  1.5127766e+06 1.02e+02 3.22e+04  -1.0 2.34e+03    -  2.06e-04 3.30e-04h  2
  43  1.5130898e+06 1.02e+02 4.25e+04  -1.0 2.67e+03    -  4.39e-04 2.80e-04h  2
  44  1.5133769e+06 1.02e+02 4.85e+04  -1.0 3.62e+03    -  2.82e-04 2.08e-04h  2
  45  1.5136826e+06 1.02e+02 4.25e+04  -1.0 4.66e+03    -  1.09e-04 1.72e-04h  2
  46  1.5139843e+06 1.02e+02 1.34e+05  -1.0 5.74e+03    -  1.02e-03 1.48e-04h  2
  47  1.5141959e+06 1.02e+02 1.37e+05  -1.0 7.37e+03    -  1.12e-04 8.59e-05h  4
  48  1.5144233e+06 1.02e+02 1.26e+05  -1.0 7.70e+03    -  7.27e-06 8.94e-05h  4
  49  1.5146525e+06 1.02e+02 2.21e+05  -1.0 8.40e+03    -  8.29e-04 8.81e-05h  4
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  50  1.5148297e+06 1.02e+02 2.42e+05  -1.0 8.91e+03    -  2.03e-04 6.80e-05h  5
  51  1.5150243e+06 1.02e+02 4.02e+05  -1.0 9.29e+03    -  1.10e-03 7.50e-05h  5
  52  1.5170523e+06 1.02e+02 3.40e+05  -1.0 8.36e+03    -  5.07e-04 8.14e-04w  1
  53  1.5170795e+06 1.02e+02 4.47e+05  -1.0 9.28e+03    -  4.18e-04 1.26e-05w  1
  54  1.5176758e+06 1.02e+02 5.33e+05  -1.0 9.52e+03    -  5.49e-04 2.91e-04w  1
  55  1.5151485e+06 1.02e+02 4.93e+05  -1.0 1.24e+04    -  5.07e-04 5.09e-05h  4
  56  1.5153315e+06 1.02e+02 5.34e+05  -1.0 7.80e+03    -  2.53e-04 7.74e-05h  4
  57  1.5154695e+06 1.02e+02 6.46e+05  -1.0 7.71e+03    -  5.14e-04 5.95e-05h  4
  58  1.5155709e+06 1.02e+02 7.77e+05  -1.0 8.22e+03    -  5.06e-04 4.52e-05h  4
  59  1.5157459e+06 1.02e+02 9.34e+05  -1.0 8.94e+03    -  5.58e-04 7.85e-05h  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  60  1.5158342e+06 1.02e+02 1.03e+06  -1.0 1.03e+04    -  2.89e-04 3.86e-05h  4
  61  1.5159466e+06 1.02e+02 1.08e+06  -1.0 1.10e+04    -  1.63e-04 4.85e-05h  4
  62  1.5160145e+06 1.02e+02 1.08e+06  -1.0 1.15e+04    -  4.27e-05 2.83e-05h  5
  63  1.5160839e+06 1.02e+02 1.19e+06  -1.0 1.17e+04    -  2.73e-04 2.89e-05h  5
  64  1.5161807e+06 1.02e+02 1.21e+06  -1.0 1.23e+04    -  6.52e-05 3.84e-05h  5
  65  1.5177836e+06 1.02e+02 1.07e+06  -1.0 1.26e+04    -  3.64e-04 6.32e-04w  1
  66  1.5183579e+06 1.02e+02 1.27e+06  -1.0 1.65e+04    -  5.90e-04 2.55e-04w  1
  67  1.5184678e+06 1.02e+02 1.26e+06  -1.0 2.07e+04    -  2.84e-05 4.47e-05w  1
  68  1.5162801e+06 1.02e+02 1.36e+06  -1.0 3.18e+03   0.0 3.64e-04 3.95e-05h  4
  69  1.5163345e+06 1.02e+02 1.43e+06  -1.0 1.36e+04    -  1.53e-04 2.16e-05h  6
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  70  1.5163875e+06 1.02e+02 1.68e+06  -1.0 1.40e+04    -  4.58e-04 2.10e-05h  6
  71  1.5164315e+06 1.02e+02 1.82e+06  -1.0 1.50e+04    -  2.40e-04 1.75e-05h  6
  72r 1.5164315e+06 1.02e+02 9.99e+02   1.0 0.00e+00    -  0.00e+00 2.51e-07R 12
  73r 1.5089718e+06 8.00e+01 9.97e+02   1.0 3.97e+03    -  3.93e-03 1.86e-03f  1
  74  1.5090608e+06 8.00e+01 3.85e+02  -1.0 3.07e+02    -  3.19e-02 1.44e-04f  1
  75  1.5128298e+06 7.95e+01 4.70e+02  -1.0 3.08e+02    -  2.17e-03 5.89e-03h  1
  76  1.5305691e+06 7.73e+01 4.16e+02  -1.0 3.03e+02    -  1.42e-02 2.78e-02h  1
  77  1.5471490e+06 7.54e+01 8.62e+02  -1.0 2.84e+02    -  1.35e-02 2.50e-02h  1
  78  1.5607239e+06 7.38e+01 1.01e+03  -1.0 2.68e+02    -  1.86e-02 2.02e-02h  1
  79  1.5910478e+06 7.05e+01 1.50e+03  -1.0 2.57e+02    -  1.54e-02 4.49e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  80  1.5954871e+06 7.00e+01 1.27e+04  -1.0 2.37e+02    -  9.61e-04 6.80e-03h  1
  81  1.6307042e+06 6.63e+01 1.20e+04  -1.0 2.33e+02    -  2.49e-02 5.35e-02h  1
  82  1.6600040e+06 6.33e+01 1.15e+04  -1.0 2.39e+02    -  5.27e-03 4.57e-02h  1
  83  1.6622050e+06 6.30e+01 1.14e+04  -1.0 8.57e+02    -  1.28e-03 4.60e-03h  1
  84  1.6637954e+06 6.28e+01 1.14e+04  -1.0 5.63e+01   0.4 1.20e-02 2.06e-03h  1
  85  1.6684607e+06 6.25e+01 1.13e+04  -1.0 7.71e+01  -0.1 4.09e-03 5.98e-03h  1
  86  1.6707903e+06 6.22e+01 1.13e+04  -1.0 2.29e+02    -  5.19e-03 4.06e-03h  1
  87  1.6797381e+06 6.13e+01 1.11e+04  -1.0 2.16e+02    -  9.09e-03 1.45e-02h  1
  88  1.6940259e+06 6.02e+01 1.09e+04  -1.0 8.38e+01  -0.5 1.03e-02 1.88e-02h  1
  89  1.6943271e+06 6.01e+01 1.09e+04  -1.0 3.12e+02  -1.0 6.52e-04 5.68e-04h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  90  1.7099327e+06 5.86e+01 1.06e+04  -1.0 2.40e+02    -  1.58e-02 2.54e-02h  1
  91  1.7304067e+06 5.66e+01 1.03e+04  -1.0 2.34e+02    -  2.76e-02 3.37e-02h  1
  92  1.7337603e+06 5.64e+01 1.02e+04  -1.0 7.83e+01   0.3 9.48e-03 4.34e-03h  1
  93  1.7381950e+06 5.61e+01 1.02e+04  -1.0 7.58e+01   0.7 2.51e-03 5.59e-03h  1
  94  1.7401975e+06 5.59e+01 1.02e+04  -1.0 7.48e+01   1.2 6.60e-03 2.51e-03h  1
  95  1.7466660e+06 5.55e+01 1.01e+04  -1.0 8.89e+01   0.7 8.76e-03 7.87e-03h  1
  96  1.7470719e+06 5.54e+01 1.01e+04  -1.0 9.04e+01   1.1 9.45e-03 4.94e-04h  1
  97  1.7526719e+06 5.51e+01 1.00e+04  -1.0 9.36e+01   0.6 1.08e-02 6.76e-03h  1
  98  1.7549014e+06 5.49e+01 9.97e+03  -1.0 9.34e+01   1.1 1.75e-02 2.69e-03h  1
  99  1.7630294e+06 5.44e+01 9.88e+03  -1.0 9.60e+01   0.6 1.83e-02 9.72e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 100  1.7633473e+06 5.44e+01 1.16e+04  -1.0 9.56e+01   1.0 1.51e-02 3.81e-04h  1
 101  1.7821096e+06 5.31e+01 1.13e+04  -1.0 9.71e+01   0.5 1.93e-02 2.25e-02h  1
 102  1.7913578e+06 5.25e+01 1.12e+04  -1.0 1.00e+02   0.1 1.00e-02 1.17e-02h  1
 103  1.8024137e+06 5.18e+01 1.11e+04  -1.0 9.87e+01   0.5 9.65e-03 1.37e-02h  1
 104  1.8095538e+06 5.13e+01 1.16e+04  -1.0 9.89e+01   0.9 1.94e-02 8.92e-03h  1
 105  1.8253725e+06 5.03e+01 1.18e+04  -1.0 1.00e+02   0.4 1.05e-02 2.04e-02h  1
 106  1.8311008e+06 4.99e+01 1.15e+04  -1.0 9.99e+01   0.9 2.48e-02 7.46e-03h  1
 107  1.8427615e+06 4.91e+01 1.04e+04  -1.0 1.01e+02   0.4 2.83e-02 1.56e-02h  1
 108  1.8454278e+06 4.90e+01 1.02e+04  -1.0 1.00e+02   0.8 6.60e-03 3.58e-03h  1
 109  1.8519593e+06 4.85e+01 9.08e+03  -1.0 1.02e+02   0.3 2.19e-02 8.88e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110  1.8617043e+06 4.79e+01 1.03e+04  -1.0 9.98e+01   0.8 6.06e-03 1.32e-02h  1
 111  1.8624666e+06 4.78e+01 1.04e+04  -1.0 9.74e+01   2.1 1.22e-03 1.07e-03h  1
 112  1.8631817e+06 4.78e+01 1.48e+04  -1.0 9.52e+01   2.5 5.62e-03 1.02e-03h  1
 113  1.8644590e+06 4.77e+01 1.37e+04  -1.0 9.88e+01   2.0 3.74e-04 1.84e-03h  1
 114  1.8671275e+06 4.75e+01 2.98e+04  -1.0 9.79e+01   2.5 1.19e-02 3.86e-03h  1
 115  1.8705236e+06 4.73e+01 2.93e+04  -1.0 9.93e+01   2.0 4.22e-03 4.83e-03h  1
 116  1.8720371e+06 4.72e+01 2.90e+04  -1.0 9.96e+01   1.5 9.90e-04 2.23e-03h  1
 117  1.8729629e+06 4.71e+01 3.37e+04  -1.0 9.94e+01   1.9 1.01e-02 1.32e-03h  1
 118  1.8791541e+06 4.67e+01 3.29e+04  -1.0 9.97e+01   1.5 5.16e-03 8.97e-03h  1
 119  1.8811417e+06 4.66e+01 3.56e+04  -1.0 9.95e+01   1.9 9.02e-03 2.85e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 120  1.8829599e+06 4.64e+01 3.59e+04  -1.0 1.02e+02   1.4 6.92e-03 2.66e-03h  1
 121  1.8877723e+06 4.61e+01 3.47e+04  -1.0 9.96e+01   1.8 4.40e-03 6.93e-03h  1
 122  1.8880886e+06 4.61e+01 3.42e+04  -1.0 1.05e+02   2.3 2.05e-05 4.58e-04h  1
 123  1.8883799e+06 4.61e+01 3.50e+04  -1.0 1.02e+02   2.7 6.82e-04 4.26e-04h  1
 124  1.8889608e+06 4.60e+01 5.80e+04  -1.0 9.94e+01   3.1 3.63e-03 8.63e-04h  1
 125  1.8904222e+06 4.59e+01 1.28e+05  -1.0 1.02e+02   2.6 9.01e-04 2.12e-03h  1
 126  1.8910792e+06 4.59e+01 1.59e+05  -1.0 9.63e+01   3.1 1.76e-03 9.65e-04h  1
 127  1.8917032e+06 4.59e+01 1.16e+05  -1.0 1.72e+02   2.6 3.63e-05 9.07e-04h  1
 128  1.8922881e+06 4.58e+01 1.33e+05  -1.0 9.77e+01   3.0 5.12e-03 8.59e-04h  1
 129  1.8935056e+06 4.57e+01 1.45e+05  -1.0 1.66e+02   2.5 9.32e-04 1.78e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130  1.8945974e+06 4.57e+01 1.21e+05  -1.0 9.95e+01   3.0 2.07e-04 1.61e-03h  1
 131  1.8949611e+06 4.56e+01 1.25e+05  -1.0 1.03e+02   2.5 9.42e-03 5.39e-04h  1
 132  1.8953622e+06 4.56e+01 1.23e+05  -1.0 1.01e+02   2.9 5.73e-03 5.93e-04h  1
 133  1.8966606e+06 4.55e+01 1.91e+05  -1.0 1.04e+02   2.4 1.95e-03 1.93e-03h  1
 134  1.8982780e+06 4.54e+01 1.76e+05  -1.0 1.02e+02   2.9 3.42e-03 2.39e-03h  1
 135  1.9005936e+06 4.53e+01 2.85e+05  -1.0 1.06e+02   2.4 1.88e-03 3.45e-03h  1
 136  1.9006043e+06 4.52e+01 1.15e+06  -1.0 4.34e+03   1.9 1.20e-04 2.27e-04f  1
 137  1.9011613e+06 4.52e+01 1.15e+06  -1.0 1.08e+02   2.3 9.94e-03 8.30e-04h  1
 138  1.9014416e+06 4.52e+01 1.15e+06  -1.0 1.05e+02   2.8 1.08e-02 4.16e-04h  1
 139  1.9025162e+06 4.51e+01 1.15e+06  -1.0 1.09e+02   2.3 2.70e-03 1.60e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140  1.9027235e+06 4.51e+01 1.15e+06  -1.0 1.05e+02   2.7 1.88e-03 3.07e-04h  1
 141  1.9072865e+06 4.48e+01 1.20e+06  -1.0 1.10e+02   2.2 5.32e-05 6.80e-03h  1
 142  1.9094287e+06 4.47e+01 1.20e+06  -1.0 1.07e+02   2.7 4.85e-03 3.21e-03h  1
 143  1.9111938e+06 4.45e+01 1.20e+06  -1.0 1.13e+02   2.2 5.12e-04 2.68e-03h  1
 144  1.9116758e+06 4.45e+01 1.20e+06  -1.0 1.11e+02   2.6 2.66e-03 7.30e-04h  1
 145  1.9142064e+06 4.43e+01 1.21e+06  -1.0 1.16e+02   2.1 8.03e-03 3.91e-03h  1
 146  1.9153446e+06 4.43e+01 1.21e+06  -1.0 1.12e+02   2.6 5.99e-05 1.74e-03h  1
 147  1.9162647e+06 4.42e+01 1.21e+06  -1.0 1.18e+02   2.1 5.57e-03 1.43e-03h  1
 148  1.9165139e+06 4.42e+01 1.21e+06  -1.0 1.13e+02   2.5 1.49e-02 3.81e-04h  1
 149  1.9175857e+06 4.41e+01 1.21e+06  -1.0 1.19e+02   2.0 1.72e-02 1.66e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 150  1.9209283e+06 4.39e+01 1.21e+06  -1.0 1.14e+02   2.5 1.30e-02 5.12e-03h  1
 151  1.9214874e+06 4.38e+01 1.21e+06  -1.0 1.21e+02   2.0 8.01e-03 8.69e-04h  1
 152  1.9227689e+06 4.37e+01 1.21e+06  -1.0 1.16e+02   2.4 1.92e-02 1.97e-03h  1
 153  1.9310170e+06 4.32e+01 1.24e+06  -1.0 1.22e+02   1.9 5.09e-03 1.28e-02h  1
 154  1.9316406e+06 4.31e+01 1.24e+06  -1.0 1.17e+02   2.4 1.36e-02 9.79e-04h  1
 155  1.9364664e+06 4.28e+01 1.24e+06  -1.0 1.23e+02   1.9 1.28e-03 7.73e-03h  1
 156  1.9379062e+06 4.27e+01 1.23e+06  -1.0 1.18e+02   2.3 2.69e-04 2.30e-03h  1
 157  1.9410065e+06 4.25e+01 1.23e+06  -1.0 1.24e+02   1.8 9.46e-03 5.00e-03h  1
 158  1.9435012e+06 4.23e+01 1.23e+06  -1.0 1.19e+02   2.2 5.15e-03 4.01e-03h  1
 159  1.9450468e+06 4.22e+01 1.23e+06  -1.0 1.21e+02   1.8 5.77e-03 2.48e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 160  1.9478119e+06 4.20e+01 1.22e+06  -1.0 1.19e+02   2.2 4.99e-03 4.47e-03h  1
 161  1.9486415e+06 4.20e+01 1.22e+06  -1.0 1.14e+02   2.6 2.08e-03 1.35e-03h  1
 162  1.9518529e+06 4.18e+01 1.22e+06  -1.0 1.15e+02   2.1 2.18e-02 5.22e-03h  1
 163  1.9540086e+06 4.16e+01 1.22e+06  -1.0 1.14e+02   2.6 1.40e-02 3.53e-03h  1
 164  1.9574468e+06 4.14e+01 1.22e+06  -1.0 1.19e+02   2.1 5.32e-03 5.64e-03h  1
 165  1.9589437e+06 4.13e+01 1.21e+06  -1.0 1.16e+02   2.5 1.50e-02 2.48e-03h  1
 166  1.9658908e+06 4.08e+01 1.21e+06  -1.0 1.21e+02   2.0 5.38e-03 1.15e-02h  1
 167  1.9664908e+06 4.08e+01 1.21e+06  -1.0 1.19e+02   2.5 4.58e-03 1.01e-03h  1
 168  1.9697891e+06 4.05e+01 1.21e+06  -1.0 1.23e+02   2.0 2.61e-04 5.50e-03h  1
 169  1.9706677e+06 4.05e+01 1.20e+06  -1.0 1.21e+02   2.4 2.49e-03 1.48e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 170  1.9718997e+06 4.04e+01 1.20e+06  -1.0 1.24e+02   1.9 3.78e-04 2.06e-03h  1
 171  1.9731059e+06 4.03e+01 1.20e+06  -1.0 1.22e+02   2.4 1.35e-02 2.03e-03h  1
 172  1.9759375e+06 4.01e+01 1.20e+06  -1.0 1.25e+02   1.9 3.34e-04 4.71e-03h  1
 173  1.9771700e+06 4.00e+01 1.19e+06  -1.0 1.24e+02   2.3 2.54e-03 2.08e-03h  1
 174  1.9779484e+06 4.00e+01 1.19e+06  -1.0 1.25e+02   1.8 4.49e-03 1.32e-03h  1
 175  1.9790763e+06 3.99e+01 1.19e+06  -1.0 1.25e+02   2.3 1.51e-03 1.94e-03h  1
 176  1.9820054e+06 3.97e+01 1.18e+06  -1.0 1.25e+02   1.8 3.83e-03 5.02e-03h  1
 177  1.9832377e+06 3.96e+01 1.18e+06  -1.0 1.26e+02   2.2 1.01e-02 2.13e-03h  1
 178  1.9833986e+06 3.96e+01 1.18e+06  -1.0 1.25e+02   2.6 5.52e-03 2.78e-04h  1
 179  1.9863976e+06 3.94e+01 1.18e+06  -1.0 1.27e+02   2.2 1.80e-03 5.17e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 180  1.9864944e+06 3.94e+01 1.18e+06  -1.0 1.26e+02   2.6 4.05e-03 1.68e-04h  1
 181  1.9893744e+06 3.92e+01 1.17e+06  -1.0 1.27e+02   2.1 5.98e-04 4.97e-03h  1
 182  1.9924626e+06 3.90e+01 1.17e+06  -1.0 1.26e+02   2.5 4.42e-03 5.37e-03h  1
 183  1.9935935e+06 3.89e+01 1.17e+06  -1.0 1.28e+02   2.1 1.14e-02 1.97e-03h  1
 184  1.9959123e+06 3.88e+01 1.17e+06  -1.0 1.28e+02   2.5 6.74e-03 4.06e-03h  1
 185  1.9965400e+06 3.87e+01 1.17e+06  -1.0 1.29e+02   2.0 1.50e-03 1.09e-03h  1
 186  1.9985115e+06 3.86e+01 1.16e+06  -1.0 1.28e+02   2.4 1.49e-02 3.45e-03h  1
 187  2.0001162e+06 3.85e+01 1.16e+06  -1.0 1.30e+02   2.0 1.76e-03 2.82e-03h  1
 188  2.0006532e+06 3.84e+01 1.16e+06  -1.0 1.29e+02   2.4 9.44e-05 9.48e-04h  1
 189  2.0031228e+06 3.83e+01 1.15e+06  -1.0 1.30e+02   1.9 8.27e-03 4.35e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 190  2.0048998e+06 3.81e+01 1.15e+06  -1.0 1.29e+02   2.3 9.10e-05 3.15e-03h  1
 191  2.0064428e+06 3.80e+01 1.15e+06  -1.0 1.30e+02   1.9 4.94e-03 2.75e-03h  1
 192  2.0085968e+06 3.79e+01 1.14e+06  -1.0 1.29e+02   2.3 7.06e-05 3.83e-03h  1
 193  2.0086718e+06 3.79e+01 1.14e+06  -1.0 1.28e+02   2.7 4.96e-03 1.34e-04h  1
 194  2.0125795e+06 3.76e+01 1.14e+06  -1.0 1.30e+02   2.2 7.53e-03 6.97e-03h  1
 195  2.0149435e+06 3.75e+01 1.13e+06  -1.0 1.29e+02   2.7 2.91e-03 4.26e-03h  1
