cases/pglib-opf/pglib_opf_case6468_rte.m
knitro
ACR
[warn | PowerModels]: reversing the orientation of branch 8773 (6102, 6231) to be consistent with other parallel branches
[info | PowerModels]: removing 1 cost terms from generator 539: [3229.2164, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 991: [2145.6589999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1014: [2144.1721000000002, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 761: [2170.534, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 610: [11146.7371, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 739: [1400.1904, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1259: [3596.5121000000004, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 179: [2228.1954, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 993: [2006.8319, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 905: [12989.558400000002, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 782: [11755.3781, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 239: [3982.5147, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 911: [5370.2249, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1200: [4120.3049, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 737: [3907.8147, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 1032: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 889: [4385.7947, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 488: [3090.8787, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 525: [11848.5635, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 458: [1689.8883, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 696: [3010.8402, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 745: [4769.8589, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 668: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 45: [3121.6674000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 436: [12848.214100000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 527: [5700.161599999999, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 872: [11693.751, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 440: [2572.1667, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1002: [1864.2693000000002, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 105: [10806.892399999999, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 547: [1919.4642999999999, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 400: [1340.6000000000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 695: [12572.8967, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 480: [11109.0557, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 728: [3582.6445, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1214: [10208.3053, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 744: [3974.7758, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 296: [3663.4921, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 392: [11056.3264, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 722: [3168.4176, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 775: [3342.0439, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 1039: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1103: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 624: [11657.513, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 625: [3811.0846, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 50: [2708.7259, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1247: [14008.892800000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 526: [11382.5376, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 162: [4216.2623, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 63: [10319.1, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 92: [11932.498800000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 214: [2091.0975, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 573: [4449.293500000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 780: [11938.8066, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 949: [10774.0251, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1071: [608.3476, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 999: [2105.9402999999998, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 671: [4081.4410000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 812: [4613.9071, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1262: [4449.5934, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 719: [5672.847, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 544: [2467.6974999999998, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 275: [3157.1316, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 826: [12350.985, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 940: [3358.4454, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 899: [6094.896, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 516: [4458.2394, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 286: [4213.058, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 459: [11421.8502, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 465: [10775.8423, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 652: [12553.5774, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1012: [2936.8372, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1128: [3843.1827, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 779: [11513.1968, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 308: [11905.9757, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 110: [11454.1456, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1146: [2617.9998, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1090: [4515.170700000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 606: [2716.45, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 943: [10790.1592, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 231: [2302.9357999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1034: [2238.0564, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 1065: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 1021: [1822.9002999999998, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 384: [4537.083299999999, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1141: [2810.7403, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 173: [2227.3778, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 233: [2772.4878, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 798: [11003.9238, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1206: [2874.5731, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 130: [3879.2503, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 579: [4193.1579, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1225: [3998.5602999999996, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 901: [3053.3623, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 720: [3101.4707000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1073: [3036.9298, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 108: [12267.5116, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 100: [10837.7117, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 597: [1379.4213, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1233: [2364.007, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 46: [1524.9232, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 532: [11148.4091, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 444: [3161.4411, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 735: [3248.7963, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 151: [9925.2137, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 147: [2577.2871999999998, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 736: [11899.798, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 454: [10760.8171, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 342: [11030.3353, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 180: [2333.9728, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 135: [11195.147799999999, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 262: [5087.4875, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 48: [10491.5824, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1228: [4692.7087, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 592: [5260.3699, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 408: [11636.3763, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 32: [4331.9341, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 405: [4107.2797, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1035: [1757.8673, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 334: [5593.628900000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 2: [4133.281800000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1181: [11736.9897, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 183: [2854.6665000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1122: [2411.7117, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 752: [12470.787900000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 51: [2943.4265, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 849: [3617.7579, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 141: [3157.7134, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 340: [4734.5438, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 278: [1071.7751, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1064: [3476.8430000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 747: [3117.1576, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1248: [13113.9709, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 218: [10232.8544, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 612: [3471.1897999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 631: [4713.2672999999995, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 877: [3326.0751999999998, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 832: [2988.1841999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 836: [4110.1829, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 237: [2691.5615, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 713: [3947.9616, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 419: [12220.8984, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1051: [2967.4062, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 718: [2821.6681000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 37: [11053.4362, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 685: [2924.0913, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 958: [2086.3992, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 755: [4040.0646, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1235: [775.7752, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1202: [4714.652, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1249: [12131.3665, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1174: [3668.6225999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 919: [2866.9472, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 600: [4729.4252, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 787: [4987.4199, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 1080: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 672: [3443.2670000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 272: [4155.0527, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 1076: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 1142: [1501.2023, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1127: [4588.8109, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 7: [12268.5524, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 795: [2641.8269, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 194: [2290.8268, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1168: [4068.7065, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 140: [3866.2547000000004, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 854: [2629.9593999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1256: [3247.3768, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 936: [1456.0074, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 212: [3002.7598000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 908: [4838.4983, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 369: [3131.7298, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 211: [11769.153199999999, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 678: [11380.3316, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 118: [12223.0259, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 283: [3780.9087, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 513: [9456.2021, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1124: [2460.2355, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1022: [2580.5297, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 813: [3046.9465, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 425: [3481.8722000000002, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 900: [3533.9754, 0.0]
